Time,Latitude,Longitude,Altitude,Hdop,Vdop,Pdop,NavigationMode,Satellites,OnTime
2023-05-14T15:38:39Z,31.251091,-81.278809,6,0.83,1.35,1.58,3,14,90
2023-05-14T17:40:21Z,31.251101,-81.278816,12,0.63,0.88,1.09,3,16,90
2023-05-14T19:42:04Z,31.251076,-81.278809,12,0.71,1.27,1.45,3,16,90
2023-05-14T21:43:43Z,31.251089,-81.278816,12,0.65,0.90,1.11,3,16,90
2023-05-14T23:45:23Z,31.251112,-81.278831,10,0.75,1.05,1.28,3,14,90
2023-05-15T01:47:03Z,31.251078,-81.278801,6,0.59,0.93,1.10,3,17,90
2023-05-15T03:48:45Z,31.251068,-81.278831,7,0.60,1.05,1.21,3,17,90
2023-05-15T05:50:27Z,31.251097,-81.278839,8,0.62,0.66,0.90,3,17,90
2023-05-15T07:52:09Z,31.251123,-81.278801,8,0.96,1.21,1.55,3,12,90
2023-05-15T09:53:51Z,31.251104,-81.278778,2,0.65,1.03,1.22,3,16,90
2023-05-15T11:55:30Z,31.251087,-81.278801,0,0.61,1.11,1.27,3,17,90
2023-05-15T13:57:08Z,31.251089,-81.278809,10,0.81,1.08,1.35,3,13,90
2023-05-15T15:58:46Z,31.251122,-81.278786,3,0.75,1.11,1.35,3,13,90
2023-05-15T18:00:29Z,31.251137,-81.278778,4,0.73,1.14,1.36,3,13,90
2023-05-15T20:02:07Z,31.251068,-81.278793,2,0.74,1.27,1.47,3,15,90
2023-05-15T22:03:46Z,31.251114,-81.278831,10,0.75,1.03,1.28,3,14,90
2023-05-16T00:05:29Z,31.251095,-81.278793,12,0.81,1.02,1.30,3,13,90
2023-05-16T02:07:11Z,31.251083,-81.278816,14,0.84,1.23,1.49,3,14,90
2023-05-16T04:08:53Z,31.251074,-81.278839,6,0.60,1.02,1.18,3,17,90
2023-05-16T06:10:36Z,31.251081,-81.278847,15,0.79,1.00,1.27,3,15,91
2023-05-16T08:12:18Z,31.251112,-81.278801,9,0.82,1.05,1.33,3,13,90
2023-05-16T10:14:01Z,31.251089,-81.278793,7,0.66,1.04,1.23,3,16,90
2023-05-16T12:15:39Z,31.251081,-81.278778,4,0.60,1.33,1.46,3,16,90
2023-05-16T14:17:18Z,31.251060,-81.278816,5,0.85,1.27,1.53,3,13,91
2023-05-16T16:18:57Z,31.251120,-81.278801,11,0.75,0.95,1.21,3,14,90
2023-05-16T18:20:39Z,31.251087,-81.278801,10,0.59,1.04,1.19,3,18,90
2023-05-16T20:22:22Z,31.251089,-81.278824,6,0.61,0.98,1.15,3,18,91
2023-05-16T22:24:00Z,31.251112,-81.278801,12,0.78,1.18,1.41,3,14,90
2023-05-17T00:25:43Z,31.251076,-81.278801,13,0.75,1.15,1.38,3,13,90
2023-05-17T02:27:25Z,31.251083,-81.278809,10,0.64,1.02,1.20,3,16,90
2023-05-17T04:29:07Z,31.251053,-81.278824,10,0.70,1.03,1.25,3,16,90
2023-05-17T06:30:49Z,31.251112,-81.278809,13,0.67,1.09,1.31,3,15,90
2023-05-17T08:32:31Z,31.251102,-81.278778,9,0.70,0.98,1.25,3,14,90
2023-05-17T10:34:09Z,31.251099,-81.278809,7,0.67,1.02,1.23,3,17,90
2023-05-17T12:35:47Z,31.251083,-81.278809,1,0.56,1.11,1.25,3,17,90
2023-05-17T14:37:30Z,31.251087,-81.278831,10,0.79,0.87,1.17,3,14,90
2023-05-17T16:39:09Z,31.251118,-81.278831,9,0.85,1.03,1.33,3,13,90
2023-05-17T18:40:51Z,31.251089,-81.278816,7,0.70,1.26,1.44,3,15,90
2023-05-17T20:42:34Z,31.251093,-81.278793,12,0.59,0.88,1.06,3,18,91
2023-05-17T22:44:12Z,31.251099,-81.278778,11,0.75,1.04,1.28,3,14,90
2023-05-18T00:45:51Z,31.251102,-81.278778,8,0.76,0.93,1.20,3,14,90
2023-05-18T02:47:33Z,31.251089,-81.278793,9,0.60,1.03,1.19,3,18,90
2023-05-18T04:49:15Z,31.251104,-81.278831,4,0.55,0.81,0.99,3,20,90
2023-05-18T06:50:53Z,31.251097,-81.278801,13,0.65,0.86,1.08,3,16,90
2023-05-18T08:52:36Z,31.251070,-81.278801,5,0.66,0.91,1.11,3,16,90
2023-05-18T10:54:14Z,31.251102,-81.278778,10,0.63,0.95,1.13,3,19,90
2023-05-18T12:55:57Z,31.251114,-81.278786,5,0.66,0.89,1.11,3,17,91
2023-05-18T14:57:35Z,31.251091,-81.278809,5,0.75,1.10,1.33,3,14,90
2023-05-18T16:59:13Z,31.251125,-81.278786,13,0.76,0.96,1.22,3,13,90
2023-05-18T19:00:56Z,31.251068,-81.278778,12,0.63,1.10,1.26,3,17,90
2023-05-18T21:02:39Z,31.251081,-81.278801,7,0.73,1.27,1.47,3,14,91
2023-05-18T23:04:18Z,31.251104,-81.278809,10,0.86,1.20,1.48,3,13,90
2023-05-19T01:06:01Z,31.251081,-81.278793,6,0.67,0.94,1.15,3,15,90
2023-05-19T03:07:40Z,31.251059,-81.278816,10,0.61,1.14,1.30,3,17,91
2023-05-19T05:09:23Z,31.251085,-81.278839,5,0.63,0.90,1.10,3,17,90
2023-05-19T07:11:06Z,31.251099,-81.278801,11,0.66,0.82,1.05,3,16,91
2023-05-19T09:12:49Z,31.251093,-81.278793,6,0.65,0.99,1.19,3,16,90
2023-05-19T11:14:31Z,31.251081,-81.278793,0,0.69,1.03,1.23,3,15,90
2023-05-19T13:16:13Z,31.251057,-81.278809,9,0.67,0.90,1.11,3,16,90
2023-05-19T15:17:51Z,31.251085,-81.278801,10,0.65,1.02,1.25,3,16,90
2023-05-19T17:19:34Z,31.251112,-81.278793,5,0.68,0.92,1.14,3,14,91
2023-05-19T19:21:17Z,31.251060,-81.278824,8,0.68,1.31,1.48,3,14,90
2023-05-19T21:22:55Z,31.251097,-81.278839,10,0.87,1.44,1.68,3,12,90
2023-05-19T23:24:33Z,31.251123,-81.278839,8,0.67,0.93,1.14,3,16,90
2023-05-20T01:26:15Z,31.251083,-81.278770,9,0.59,0.86,1.04,3,18,90
2023-05-20T03:27:56Z,31.251125,-81.278793,0,0.63,1.11,1.28,3,16,90
2023-05-20T05:29:38Z,31.251123,-81.278816,9,0.63,0.94,1.12,3,17,90
2023-05-20T07:31:20Z,31.251101,-81.278816,4,0.85,1.15,1.43,3,13,90
2023-05-20T09:33:02Z,31.251120,-81.278793,6,0.67,1.02,1.22,3,16,90
2023-05-20T11:34:44Z,31.251095,-81.278793,-2,0.63,1.10,1.27,3,16,90
2023-05-20T13:36:27Z,31.251095,-81.278770,2,0.71,0.93,1.17,3,15,90
2023-05-20T15:38:05Z,31.251102,-81.278793,0,0.75,1.06,1.30,3,14,90
2023-05-20T17:39:45Z,31.251097,-81.278793,2,0.64,1.06,1.24,3,16,90
2023-05-20T19:41:24Z,31.251091,-81.278847,-3,0.64,1.08,1.26,3,16,91
2023-05-20T21:43:03Z,31.251101,-81.278831,-3,0.69,0.97,1.19,3,15,90
2023-05-20T23:44:41Z,31.251072,-81.278793,6,0.70,0.99,1.21,3,15,90
2023-05-21T01:46:20Z,31.251118,-81.278839,7,0.83,1.18,1.44,3,15,90
2023-05-21T03:48:01Z,31.251062,-81.278847,3,0.61,1.05,1.21,3,17,91
2023-05-21T05:49:41Z,31.251072,-81.278847,14,0.89,1.20,1.49,3,14,90
2023-05-21T07:51:20Z,31.251099,-81.278816,10,0.78,1.09,1.34,3,14,90
2023-05-21T09:52:59Z,31.251068,-81.278786,2,0.68,1.11,1.30,3,16,90
2023-05-21T11:54:38Z,31.251089,-81.278793,7,0.62,1.26,1.40,3,16,90
2023-05-21T13:56:16Z,31.251070,-81.278824,-3,0.79,1.07,1.33,3,15,90
2023-05-21T15:57:59Z,31.251099,-81.278900,17,0.79,1.00,1.27,3,13,91
2023-05-21T17:59:42Z,31.251087,-81.278809,7,0.61,1.05,1.21,3,17,90
2023-05-21T20:01:25Z,31.251087,-81.278809,4,0.59,0.92,1.09,3,18,90
2023-05-21T22:03:08Z,31.251108,-81.278824,10,0.78,1.17,1.41,3,15,90
2023-05-22T00:04:51Z,31.251101,-81.278816,9,0.70,1.05,1.26,3,15,90
2023-05-22T02:06:34Z,31.251064,-81.278793,6,0.63,1.00,1.18,3,16,90
2023-05-22T04:08:17Z,31.251081,-81.278854,4,0.72,1.11,1.33,3,15,91
2023-05-22T06:09:59Z,31.251150,-81.278839,5,0.73,0.92,1.18,3,15,90
2023-05-22T08:11:41Z,31.251106,-81.278801,9,0.70,0.91,1.14,3,15,90
2023-05-22T10:13:23Z,31.251087,-81.278786,4,0.70,1.02,1.23,3,15,90
2023-05-22T12:15:01Z,31.251080,-81.278801,1,0.57,1.05,1.19,3,19,90
2023-05-22T14:16:44Z,31.251072,-81.278839,1,0.70,0.87,1.11,3,16,91
2023-05-22T16:18:27Z,31.251114,-81.278809,6,0.70,0.89,1.12,3,16,90
2023-05-22T18:20:05Z,31.251104,-81.278809,0,0.69,1.26,1.44,3,15,90
2023-05-22T20:21:44Z,31.251072,-81.278816,4,0.61,0.91,1.09,3,17,90
2023-05-22T22:23:27Z,31.251080,-81.278809,11,0.69,0.88,1.11,3,16,90
2023-05-23T00:25:06Z,31.251074,-81.278801,7,0.72,1.03,1.26,3,13,91
2023-05-23T02:26:48Z,31.251083,-81.278816,5,0.77,1.13,1.37,3,12,90
2023-05-23T04:28:30Z,31.251076,-81.278862,10,0.63,0.90,1.10,3,17,90
2023-05-23T06:30:12Z,31.251110,-81.278831,14,0.65,0.68,0.94,3,15,90
2023-05-23T08:31:54Z,31.251057,-81.278786,8,0.78,1.19,1.42,3,13,90
2023-05-23T10:33:32Z,31.251078,-81.278801,2,0.72,0.92,1.11,3,16,90
2023-05-23T12:35:10Z,31.251089,-81.278816,5,0.71,0.99,1.21,3,16,90
2023-05-23T14:36:53Z,31.251083,-81.278816,0,0.73,1.07,1.30,3,15,90
2023-05-23T16:38:31Z,31.251108,-81.278793,9,0.72,1.03,1.25,3,14,90
2023-05-23T18:40:09Z,31.251074,-81.278801,1,0.61,1.05,1.21,3,18,90
2023-05-23T20:41:52Z,31.251093,-81.278801,4,0.76,1.22,1.43,3,14,90
2023-05-23T22:43:35Z,31.251089,-81.278816,11,0.78,1.11,1.36,3,14,90
2023-05-24T00:45:18Z,31.251095,-81.278809,9,0.73,0.99,1.23,3,13,90
2023-05-24T02:47:00Z,31.251083,-81.278793,0,0.59,1.02,1.18,3,17,90
2023-05-24T04:48:42Z,31.251041,-81.278862,15,0.64,0.92,1.11,3,16,90
2023-05-24T06:50:24Z,31.251116,-81.278847,7,0.74,0.86,1.13,3,15,90
2023-05-24T08:52:07Z,31.251089,-81.278809,9,0.68,0.92,1.13,3,15,91
2023-05-24T10:53:50Z,31.251070,-81.278816,1,0.62,0.92,1.10,3,17,90
2023-05-24T12:55:33Z,31.251080,-81.278801,7,0.67,0.94,1.15,3,16,90
2023-05-24T14:57:11Z,31.251095,-81.278816,5,0.62,0.89,1.09,3,17,90
2023-05-24T16:58:53Z,31.251095,-81.278824,7,0.63,0.89,1.09,3,16,90
2023-05-24T19:00:35Z,31.251101,-81.278816,5,0.61,1.17,1.31,3,17,90
2023-05-24T21:02:13Z,31.251076,-81.278816,5,0.69,0.98,1.20,3,15,90
2023-05-24T23:03:56Z,31.251122,-81.278831,9,0.82,1.03,1.31,3,11,90
2023-05-25T01:05:34Z,31.251116,-81.278801,6,0.67,0.97,1.18,3,14,90
2023-05-25T03:07:16Z,31.251089,-81.278831,3,0.63,1.31,1.45,3,16,90
2023-05-25T05:08:59Z,31.251104,-81.278862,6,0.66,0.89,1.11,3,16,90
2023-05-25T07:10:41Z,31.251108,-81.278809,2,0.81,1.11,1.38,3,14,90
2023-05-25T09:12:23Z,31.251127,-81.278778,6,0.66,1.00,1.20,3,16,90
2023-05-25T11:14:06Z,31.251101,-81.278786,2,0.61,1.08,1.24,3,17,91
2023-05-25T13:15:49Z,31.251093,-81.278770,2,0.72,0.97,1.21,3,15,90
2023-05-25T15:17:27Z,31.251108,-81.278816,2,0.67,0.95,1.15,3,15,90
2023-05-25T17:19:05Z,31.251099,-81.278801,6,0.66,1.06,1.25,3,15,90
2023-05-25T19:20:44Z,31.251076,-81.278831,4,0.64,1.13,1.31,3,16,90
2023-05-25T21:22:22Z,31.251068,-81.278801,13,0.74,1.03,1.27,3,13,90
2023-05-25T23:24:01Z,31.251083,-81.278801,10,0.69,0.94,1.17,3,15,90
2023-05-26T01:25:41Z,31.251060,-81.278801,5,0.87,1.26,1.53,3,13,90
2023-05-26T03:27:23Z,31.251083,-81.278824,2,0.61,1.10,1.26,3,16,90
2023-05-26T05:29:05Z,31.251089,-81.278839,9,0.71,1.01,1.24,3,16,90
2023-05-26T07:30:47Z,31.251099,-81.278793,14,0.81,1.03,1.31,3,13,90
2023-05-26T09:32:30Z,31.251101,-81.278778,3,0.71,1.11,1.32,3,15,91
2023-05-26T11:34:13Z,31.251085,-81.278816,4,0.62,1.21,1.36,3,17,90
2023-05-26T13:35:51Z,31.251085,-81.278831,-1,0.80,1.13,1.39,3,15,90
2023-05-26T15:37:29Z,31.251106,-81.278816,8,0.77,0.95,1.22,3,13,90
2023-05-26T17:39:11Z,31.251102,-81.278816,5,0.62,1.03,1.20,3,17,90
2023-05-26T19:40:53Z,31.251089,-81.278801,12,0.61,0.92,1.10,3,17,90
2023-05-26T21:42:36Z,31.251095,-81.278809,9,0.88,1.02,1.28,3,13,90
2023-05-26T23:44:19Z,31.251087,-81.278816,9,0.73,1.10,1.32,3,14,90
2023-05-27T01:45:58Z,31.251080,-81.278801,5,0.56,0.94,1.10,3,18,90
2023-05-27T03:47:38Z,31.251074,-81.278847,2,0.65,0.99,1.18,3,17,90
2023-05-27T05:49:17Z,31.251097,-81.278831,11,0.66,0.91,1.12,3,16,90
2023-05-27T07:50:57Z,31.251085,-81.278801,10,0.62,0.81,1.02,3,17,90
2023-05-27T09:52:37Z,31.251089,-81.278809,7,0.62,0.96,1.13,3,18,90
2023-05-27T11:54:15Z,31.251085,-81.278793,3,0.57,0.97,1.12,3,19,90
2023-05-27T13:55:58Z,31.251099,-81.278816,2,0.68,0.82,1.06,3,17,90
2023-05-27T15:57:40Z,31.251104,-81.278839,7,0.66,0.87,1.09,3,15,90
2023-05-27T17:59:23Z,31.251093,-81.278809,5,0.74,1.37,1.56,3,13,91
2023-05-27T20:01:06Z,31.251106,-81.278824,7,0.69,0.95,1.17,3,15,90
2023-05-27T22:02:49Z,31.251148,-81.278786,14,0.72,0.94,1.18,3,15,91
2023-05-28T00:04:32Z,31.251064,-81.278763,12,0.81,1.27,1.50,3,12,91
2023-05-28T02:06:15Z,31.251087,-81.278809,6,0.54,0.87,1.03,3,19,91
2023-05-28T04:07:54Z,31.251087,-81.278816,7,0.56,0.91,1.07,3,18,90
2023-05-28T06:09:37Z,31.251106,-81.278824,12,0.70,0.87,1.11,3,14,91
2023-05-28T08:11:19Z,31.251123,-81.278809,5,0.71,1.09,1.30,3,15,90
2023-05-28T10:13:01Z,31.251083,-81.278809,1,0.71,1.07,1.28,3,17,90
2023-05-28T12:14:39Z,31.251041,-81.278770,2,0.60,0.89,1.07,3,18,90
2023-05-28T14:16:22Z,31.251097,-81.278816,-3,0.67,0.90,1.11,3,16,90
2023-05-28T16:18:00Z,31.251099,-81.278801,7,0.73,1.03,1.27,3,14,90
2023-05-28T18:19:38Z,31.251064,-81.278809,2,0.66,1.14,1.33,3,15,90
2023-05-28T20:21:21Z,31.251087,-81.278824,1,0.73,1.19,1.40,3,15,90
2023-05-28T22:22:59Z,31.251072,-81.278831,5,0.77,1.09,1.34,3,14,90
2023-05-29T00:24:42Z,31.251068,-81.278801,8,0.61,0.84,1.04,3,17,90
2023-05-29T02:26:24Z,31.251060,-81.278786,6,0.62,1.11,1.28,3,17,90
2023-05-29T04:28:07Z,31.251083,-81.278831,5,0.67,1.02,1.22,3,15,91
2023-05-29T06:29:49Z,31.251091,-81.278839,7,0.69,0.82,1.07,3,15,90
2023-05-29T08:31:32Z,31.251083,-81.278809,5,0.66,1.03,1.23,3,15,91
2023-05-29T10:33:15Z,31.251064,-81.278816,0,0.67,0.99,1.20,3,16,90
2023-05-29T12:34:53Z,31.251060,-81.278854,14,0.65,0.91,1.11,3,17,90
2023-05-29T14:36:32Z,31.251078,-81.278816,5,0.75,1.12,1.36,3,14,90
2023-05-29T16:38:11Z,31.251085,-81.278748,0,0.69,0.70,0.98,3,14,90
2023-05-29T18:39:49Z,31.251095,-81.278854,4,0.67,1.32,1.48,3,15,90
2023-05-29T20:41:28Z,31.251059,-81.278809,9,0.75,1.00,1.26,3,13,90
2023-05-29T22:43:07Z,31.251099,-81.278809,11,0.69,0.99,1.21,3,15,90
2023-05-30T00:44:47Z,31.251091,-81.278801,7,0.62,0.88,1.07,3,17,91
2023-05-30T02:46:29Z,31.251085,-81.278824,1,0.73,1.32,1.51,3,13,90
2023-05-30T04:48:11Z,31.251108,-81.278847,6,0.59,0.84,1.03,3,18,90
2023-05-30T06:49:54Z,31.251118,-81.278770,12,0.87,0.76,1.15,3,13,91
2023-05-30T08:51:36Z,31.251101,-81.278793,6,0.65,1.00,1.19,3,17,90
2023-05-30T10:53:19Z,31.251114,-81.278793,3,0.57,1.08,1.23,3,18,90
2023-05-30T12:55:01Z,31.251059,-81.278786,10,0.73,1.01,1.27,3,15,90
2023-05-30T14:56:39Z,31.251110,-81.278816,6,0.74,0.97,1.22,3,14,90
2023-05-30T16:58:17Z,31.251139,-81.278809,-2,0.66,1.14,1.32,3,14,90
2023-05-30T18:59:56Z,31.251060,-81.278809,5,0.79,1.28,1.51,3,14,90
2023-05-30T21:01:34Z,31.251081,-81.278809,9,0.71,0.98,1.22,3,14,90
2023-05-30T23:03:17Z,31.251101,-81.278809,11,0.71,0.94,1.18,3,15,90
2023-05-31T01:04:55Z,31.251085,-81.278816,7,0.83,1.25,1.50,3,14,90
2023-05-31T03:06:35Z,31.251080,-81.278801,8,0.61,1.09,1.25,3,16,90
2023-05-31T05:08:17Z,31.251089,-81.278862,13,0.66,1.01,1.21,3,17,90
2023-05-31T07:09:59Z,31.251083,-81.278809,5,0.84,1.11,1.40,3,13,90
2023-05-31T09:11:41Z,31.251106,-81.278809,8,0.64,1.13,1.31,3,16,90
2023-05-31T11:13:21Z,31.251081,-81.278793,8,0.60,1.15,1.30,3,17,91
2023-05-31T13:15:00Z,31.251081,-81.278809,3,0.80,1.20,1.44,3,14,90
2023-05-31T15:16:43Z,31.251127,-81.278770,5,0.72,0.93,1.18,3,14,90
2023-05-31T17:18:21Z,31.251091,-81.278801,11,0.64,1.07,1.25,3,16,90
2023-05-31T19:19:59Z,31.251108,-81.278809,12,0.67,0.97,1.17,3,15,90
2023-05-31T21:21:42Z,31.251108,-81.278809,11,0.72,1.02,1.25,3,16,90
2023-05-31T23:23:20Z,31.251108,-81.278809,13,0.77,1.17,1.40,3,13,90
2023-06-01T01:25:03Z,31.251081,-81.278770,14,0.72,1.12,1.34,3,14,90
2023-06-01T03:26:45Z,31.251064,-81.278831,5,0.69,0.99,1.21,3,16,90
2023-06-01T05:28:25Z,31.251106,-81.278831,16,0.70,0.91,1.14,3,16,90
2023-06-01T07:30:07Z,31.251120,-81.278786,10,0.69,0.92,1.15,3,16,90
2023-06-01T09:31:49Z,31.251089,-81.278793,3,0.66,1.01,1.20,3,16,90
2023-06-01T11:33:28Z,31.251068,-81.278801,4,0.57,1.01,1.17,3,18,90
2023-06-01T13:35:07Z,31.251089,-81.278839,0,0.72,0.92,1.17,3,14,90
2023-06-01T15:36:47Z,31.251081,-81.278793,6,0.72,0.86,1.11,3,15,90
2023-06-01T17:38:30Z,31.251080,-81.278809,4,0.61,1.08,1.24,3,18,90
2023-06-01T19:40:13Z,31.251076,-81.278809,4,0.56,0.85,1.02,3,19,90
2023-06-01T21:41:51Z,31.251049,-81.278778,10,0.72,0.96,1.20,3,14,90
2023-06-01T23:43:30Z,31.251083,-81.278801,7,0.73,0.94,1.19,3,14,90
2023-06-02T01:45:11Z,31.251080,-81.278801,7,0.64,1.01,1.20,3,16,90
2023-06-02T03:46:53Z,31.251078,-81.278831,9,0.62,0.93,1.11,3,17,90
2023-06-02T05:48:35Z,31.251095,-81.278831,10,0.68,0.92,1.13,3,17,90
2023-06-02T07:50:17Z,31.251087,-81.278809,7,0.74,1.11,1.33,3,14,90
2023-06-02T09:51:58Z,31.251062,-81.278793,5,0.68,1.11,1.32,3,17,90
2023-06-02T11:53:36Z,31.251059,-81.278809,10,0.61,0.93,1.11,3,17,90
2023-06-02T13:55:19Z,31.251072,-81.278824,4,0.82,1.22,1.47,3,14,90
2023-06-02T15:56:58Z,31.251097,-81.278793,9,0.70,0.94,1.17,3,15,90
2023-06-02T17:58:36Z,31.251083,-81.278809,7,0.63,1.19,1.35,3,16,90
2023-06-02T20:00:19Z,31.251053,-81.278793,11,0.65,0.95,1.14,3,16,90
2023-06-02T22:01:58Z,31.251053,-81.278824,9,0.87,1.21,1.49,3,12,90
2023-06-03T00:03:36Z,31.251089,-81.278816,8,0.70,0.93,1.15,3,14,90
2023-06-03T02:05:19Z,31.251060,-81.278809,7,0.59,0.95,1.11,3,17,91
2023-06-03T04:06:57Z,31.251059,-81.278862,15,0.67,0.96,1.17,3,17,90
2023-06-03T06:08:40Z,31.251104,-81.278854,8,0.69,0.89,1.18,3,15,90
2023-06-03T08:10:18Z,31.251038,-81.278801,9,0.68,0.95,1.17,3,15,90
2023-06-03T10:11:56Z,31.251072,-81.278816,0,0.63,1.00,1.18,3,17,90
2023-06-03T12:13:35Z,31.251038,-81.278809,11,0.87,1.33,1.59,3,12,90
2023-06-03T14:15:15Z,31.251110,-81.278801,5,0.66,0.96,1.17,3,17,90
2023-06-03T16:16:58Z,31.251095,-81.278778,8,0.63,0.91,1.10,3,16,90
2023-06-03T18:18:40Z,31.251060,-81.278816,5,0.66,1.20,1.37,3,16,90
2023-06-03T20:20:19Z,31.251085,-81.278801,7,0.71,1.01,1.23,3,14,90
2023-06-03T22:22:02Z,31.251114,-81.278824,13,0.83,0.97,1.24,3,13,90
2023-06-04T00:23:45Z,31.251106,-81.278793,6,0.61,0.87,1.07,3,17,90
2023-06-04T02:25:28Z,31.251074,-81.278824,9,0.65,1.14,1.32,3,16,90
2023-06-04T04:27:10Z,31.251081,-81.278862,16,0.64,0.94,1.14,3,17,90
2023-06-04T06:28:53Z,31.251072,-81.278831,4,0.82,1.23,1.48,3,13,91
2023-06-04T08:30:35Z,31.251095,-81.278786,7,0.71,1.10,1.31,3,14,90
2023-06-04T10:32:13Z,31.251095,-81.278816,6,0.60,1.19,1.34,3,17,90
2023-06-04T12:33:51Z,31.251049,-81.278801,9,0.74,1.01,1.25,3,15,90
2023-06-04T14:35:31Z,31.251116,-81.278786,6,0.71,0.89,1.13,3,14,91
2023-06-04T16:37:13Z,31.251118,-81.278824,4,0.66,1.04,1.23,3,15,90
2023-06-04T18:38:56Z,31.251070,-81.278809,10,0.79,1.30,1.53,3,13,90
2023-06-04T20:40:39Z,31.251108,-81.278809,5,0.70,0.96,1.18,3,15,90
2023-06-04T22:42:22Z,31.251087,-81.278831,8,0.66,0.92,1.12,3,16,90
2023-06-05T00:44:00Z,31.251074,-81.278801,9,0.86,1.22,1.49,3,14,90
2023-06-05T02:45:43Z,31.251074,-81.278824,7,0.62,0.99,1.17,3,16,90
